id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
21QX00L7MA,ThinkPad T14s Gen 6,7635.78,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14s-gen-6-14-inch-intel/21qx00l7ma,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0113/lenovo-thinkpad-t14s-gen-6-intel-pdp-gallery-1.png,All Laptops,Intel® Core™ Ultra 7 258V Processor (LPE-cores up to 3.70 GHz P-cores up to 4.80 GHz / 32 GB MOP),Integrated Intel® Arc™ 140V GPU,32 GB LPDDR5X-8533MT/s (Memory on Package),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 100%sRGB, 500 nits, 60 Hz, Low Power",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The ThinkPad T14s G6 is a lightweight and powerful laptop designed for business professionals. It features a 14"" WUXGA display, Intel® Core™ Ultra 7 processor, 32GB memory, 512GB SSD, and advanced security with a fingerprint reader."
83QK001AMJ,Yoga Slim Ultra 7 14IPH11 FIFA World Cup 26™ Edition,7651.01,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7i-ultra-gen-11-aura-edition-14-inch-intel/83qk001amj,https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0064/lenovo-yoga-slim-7i-ultra-gen-11-aura-edition-14-gallery-1.e9ad0b26a98208a5.png,All Laptops,Intel® Core™ Ultra 7 355 Processor (LPE-cores up to 3.50 GHz P-cores up to 4.70 GHz),Integrated Intel® Graphics,32 GB LPDDR5X-7467MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 TLC,"14"" 2.8K (2880 x 1800), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 1100 nits (HDR Peak)/500 nits (SDR Typical), 120 Hz, Glass",,,"OS: Windows 11 Home 64 | Warranty: 2 Year PremiumCare | The Lenovo YOGA Slim 7 Ultra offers a stunning 14-inch 2.8K OLED touch display with vibrant colors and smooth 120Hz refresh rate. Designed for creators, it features a powerful Intel Core Ultra 7 processor, 32GB memory, 1TB SSD, and Wi-Fi 7 for seamless performance."
83RW0034MJ,"Legion 5i (15"", Gen 11)",8669.53,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/legion-5i-gen-11-15-inch-intel/83rw0034mj,https://p3-ofp.static.pub/ShareResource/optimized/pdp/legion/legion-5-series/len101g0050/lenovo-legion-5i-gen-11-15-intel-pdp-gallery-1.4110b84470e37084.png,All Laptops,Intel® Core™ Ultra 7 356H Processor (E-cores up to 3.50 GHz P-cores up to 4.70 GHz),NVIDIA® Geforce RTX™ 5060 Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB),1 TB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165 Hz",,,"OS: Windows 11 Home 64 | Warranty: 2 Year Legion Ultimate Support | The Lenovo Legion 5 is a powerful gaming laptop with an Intel® Core™ Ultra 7 processor and NVIDIA® Geforce RTX™ 5060 GPU. It features a stunning 15.3"" WQXGA OLED display with 165Hz refresh rate, 32GB DDR5 memory, 1TB SSD storage, and Wi-Fi 7 connectivity."
21QG003GMA,ThinkPad T14 Gen 6,8711.81,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14-gen-6-14-inch-intel/21qg003gma,https://p3-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0127/thinkpad-t14-gen-6-14-gallery-1.png,All Laptops,Intel® Core™ Ultra 7 258V Processor (LPE-cores up to 3.70 GHz P-cores up to 4.80 GHz / 32 GB MOP),Integrated Intel® Arc™ 140V GPU,32 GB LPDDR5X-8533MT/s (Memory on Package),1 TB SSD M.2 2280 PCIe Gen5 Performance TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The ThinkPad T14 G6 offers powerful performance with Intel® Core™ Ultra 7 processor and 32 GB memory. Its 14"" WUXGA anti-glare display, 1 TB SSD storage, and 3-year warranty make it ideal for business professionals seeking reliability."
83F3002PMJ,"Legion Pro 5i (16″, Gen 10)",10077.49,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-pro-series/legion-pro-5i-gen-10-16-inch-intel/83f3002pmj,https://p2-ofp.static.pub//fes/cms/2025/10/13/ogyuq0nxb7v3i6ow4r6w85ovvt98zf968017.png,All Laptops,Intel® Core™ Ultra 9 275HX Processor (E-cores up to 4.60 GHz P-cores up to 5.40 GHz),NVIDIA® Geforce RTX™ 5070 Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB),1 TB SSD M.2 2242 PCIe Gen4 TLC,"16"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165 Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 2 Year Legion Ultimate Support | The Lenovo Legion Pro 5 offers a stunning 16"" OLED display with vibrant colors and smooth 165Hz refresh rate. Powered by Intel® Core™ Ultra 9 and NVIDIA® RTX™ 5070, it delivers exceptional performance for gamers. Includes 32GB RAM, 1TB SSD, and Wi-Fi 7 for seamless multitasking and connectivity."
83KY005KMJ,"Legion 7i (16"", Gen 10)",10498.91,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-7i-gen-10-16-inch-intel/83ky005kmj,https://p4-ofp.static.pub//fes/cms/2025/04/29/6fjgbwegzc4uq5d36igr9a7mldtfew006739.png,All Laptops,Intel® Core™ Ultra 9 275HX Processor (E-cores up to 4.60 GHz P-cores up to 5.40 GHz),NVIDIA® Geforce RTX™ 5070 Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB),1 TB SSD M.2 2242 PCIe Gen4 TLC,"16"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 240 Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 3 Year Legion Ultimate Support | The Lenovo Legion 7 offers a stunning 16"" OLED display with 240Hz refresh rate for immersive visuals. Powered by an Intel® Core™ Ultra 9 processor and NVIDIA® RTX™ 5070 GPU, it's perfect for gamers seeking top-tier performance."
21QT004GMA,Mobile Workstation P14s Gen 6,11029.14,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p14s-gen-6-14-inch-intel-mobile-workstation/21qt004gma,https://p1-ofp.static.pub//fes/cms/2025/08/14/9mv2od3aa0dlrr30uoe6lbwq87ilrz683770.png,All Laptops,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),NVIDIA RTX PRO™ 500 Blackwell Laptop GPU 6GB GDDR7,32 GB DDR5-5600MT/s (SODIMM),1 TB SSD M.2 2280 PCIe Gen5 Performance TLC Opal,"14.5"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The Mobile Workstation P14s G6 is an ultraslim notebook designed for professionals. It features a powerful Intel® Core™ Ultra 7 processor, NVIDIA RTX PRO™ graphics, 32GB memory, and a 1TB SSD for seamless multitasking and storage."
21NS00NVMA,ThinkPad X1 Carbon Gen 13,11878.56,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-carbon-gen-13-aura-edition-14-inch-intel/21ns00nvma,https://p4-ofp.static.pub/ShareResource/cap/image/thinkpad-x1-len101t0108-01.jpg,All Laptops,Intel® Core™ Ultra 7 258V Processor (LPE-cores up to 3.70 GHz P-cores up to 4.80 GHz / 32 GB MOP),Integrated Intel® Arc™ 140V GPU,32 GB LPDDR5X-8533MT/s (Memory on Package),1 TB SSD M.2 2280 PCIe Gen5 Performance TLC Opal,"14"" 2.8K (2880 x 1800), OLED, Anti-Glare/Anti-Reflection/Anti-Smudge, Non-Touch, HDR 500, 100%DCI-P3, 500 nits, VRR 30-120 Hz, Low Blue Light",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier Support Plus | The ThinkPad X1 Carbon G13 offers a sleek, ultraslim design with a stunning 14"" 2.8K OLED display for vibrant visuals. Equipped with an Intel® Core™ Ultra 7 processor, 32GB memory, and 1TB SSD, it ensures powerful performance for business professionals."
21QV004BMA,Mobile Workstation P16s Gen 4,12093.31,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p16s-gen-4-16-inch-intel-mobile-workstation/21qv004bma,https://p3-ofp.static.pub//fes/cms/2025/08/11/8vvmljl9y3ar87oa5rumz427bzvmdd032364.png,All Laptops,Intel® Core™ Ultra 7 255H Processor (E-cores up to 4.40 GHz P-cores up to 5.10 GHz),NVIDIA RTX PRO™ 500 Blackwell Laptop GPU 6GB GDDR7,32 GB DDR5-5600MT/s (SODIMM),1 TB SSD M.2 2280 PCIe Gen5 Performance TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The Mobile Workstation P16s G4 offers powerful performance with an Intel® Core™ Ultra 7 processor and NVIDIA RTX PRO™ 500 GPU. It features a 16"" WUXGA display, 32GB DDR5 memory, 1TB SSD storage, and enhanced security with a fingerprint reader, ideal for professionals."
21QV004AMA,Mobile Workstation P16s Gen 4,13514.51,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p16s-gen-4-16-inch-intel-mobile-workstation/21qv004ama,https://p3-ofp.static.pub//fes/cms/2025/08/11/8vvmljl9y3ar87oa5rumz427bzvmdd032364.png,All Laptops,Intel® Core™ Ultra 7 265H vPro® Processor (E-cores up to 4.50 GHz P-cores up to 5.30 GHz),NVIDIA RTX PRO™ 1000 Blackwell Laptop GPU 8GB GDDR7,32 GB DDR5-5600MT/s (SODIMM),1 TB SSD M.2 2280 PCIe Gen5 Performance TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60 Hz",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The ThinkPad P16s G4 is a powerful mobile workstation with a sleek ultraslim design. It features a 16"" WUXGA display, Intel® Core™ Ultra 7 processor, NVIDIA RTX PRO™ graphics, 32GB memory, and 1TB SSD storage, making it ideal for creators and professionals."
21FAS1C600,ThinkPad P16 Gen 2,18271.47,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/thinkpad-p16-gen-2-16-inch-intel/21fas1c600,https://p3-ofp.static.pub//fes/cms/2024/04/29/jit7rjoi02lejpjf40kbd57w1dok2j502255.png,All Laptops,13th Generation Intel® Core™ i9-13980HX Processor (E-cores up to 4.00 GHz P-cores up to 5.60 GHz),NVIDIA RTX™ 1000 Ada Generation Laptop GPU 6GB GDDR6,32 GB DDR5-5600MT/s (SODIMM)(2 x 16 GB),4 TB SSD M.2 2280 PCIe Gen4 Performance TLC Opal,"16"" WQXGA (2560 x 1600), IPS, Anti-Glare, Non-Touch, 100%sRGB, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Pro 64 | Warranty: 3 Year Premier | The ThinkPad P16 G2 is a powerful mobile workstation designed for creators and professionals. It features a 13th Gen Intel® Core™ i9 processor, 32GB RAM, 4TB SSD, NVIDIA RTX™ 1000 GPU, and a stunning 16"" WQXGA display for seamless performance and visuals."
21UTCTO1WWMY2,ThinkBook 16 Gen 9,3600.86,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-amd/21utcto1wwmy2,https://p1-ofp.static.pub//fes/cms/2025/10/31/368xchjd8ujz7l8upvqetezfujuqcb068985.png,All Laptops,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 16 Gen 9 offers a 16"" WUXGA display with anti-glare and 400 nits brightness for clear visuals. Powered by an AMD Ryzen™ 5 processor, it features 8GB DDR5 memory, 256GB SSD storage, and a backlit keyboard, ideal for business professionals."
21STCTO1WWMY2,ThinkPad E16 Gen 3 (AMD),3776.87,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpade/lenovo-thinkpad-e16-gen-3-16-inch-amd-laptop/21stcto1wwmy2,https://p3-ofp.static.pub//fes/cms/2025/05/06/6vh5zn0of60qpuju9sg98f2nvtu98f157202.png,All Laptops,AMD Ryzen™ 5 220 Processor (3.20 GHz up to 4.90 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad E16 Gen 3 (AMD) offers a durable build, a comfortable keyboard, and smooth multitasking with its fast processor. Users praise its reliability and performance, making it an excellent choice for business professionals and daily workflows."
83UHCTO1WWMY2,"IdeaPad 5a 2-in-1 (14"", Gen 11)",3984.00,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/ideapad-5a-2-in-1-gen-11-14-inch-amd/83uhcto1wwmy2,https://p3-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0144/lenovo-ideapad-5a-2-in-1-gen-11-14-amd-pdp-gallery-1.2244d0aa6ed421a5.png,All Laptops,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The IdeaPad 5a 2-in-1 (14"", Gen 11) offers a versatile design with a 14"" WUXGA touch display and sleek Luna Grey finish. Powered by an AMD Ryzen™ AI 5 430 Processor, 16GB DDR5 memory, and 512GB SSD, it's perfect for students and everyday use. Wi-Fi 6 and Bluetooth® 5.3 ensure seamless connectivity."
21SKCTO1WWMY3,ThinkBook 16 Gen 8,4000.38,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-8-16-inch-intel/21skcto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/01/15/109wcm0ihbqeuihmi7qlwpyl50oxy2108880.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,8 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year On-site | The ThinkBook 16 Gen 8 offers a sleek Arctic Grey design with a 16"" WUXGA anti-glare display for vibrant visuals. Powered by an Intel® Core™ Ultra 5 processor, it features 8GB DDR5 memory, 256GB SSD storage, and Wi-Fi 6 for seamless multitasking and connectivity."
21USCTO1WWMY2,ThinkBook 16 Gen 9,4314.20,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-16-gen-9-16-inch-intel/21uscto1wwmy2,https://p2-ofp.static.pub//fes/cms/2025/11/03/a9qbmbv72xs2lts5yadaw9g0a7jn06523261.png,All Laptops,Intel® Core™ 5 210H Processor (E-cores up to 3.60 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 16 Gen 9 offers a 16"" WUXGA display with anti-glare and 400 nits brightness for clear visuals. Powered by an Intel® Core™ i5 processor, 16GB DDR5 memory, and 256GB SSD storage, it's ideal for students seeking performance and reliability."
83S6CTO1WWMY2,"IdeaPad Slim 5i (16"", Gen 11)",4361.97,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-slim-series/lenovo-ideapad-slim-5i-gen-11-16-inch-intel-laptop/83s6cto1wwmy2,https://p3-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-slim-series/len101i0132/lenovo-ideapad-slim-5i-gen-11-gallery-1.b3c108b21654966e.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The IdeaPad Slim 5i (16"", Gen 11) offers a sleek design and powerful Intel® Core™ Ultra 5 processor for smooth multitasking. With a vibrant 16"" WUXGA display, 16 GB DDR5 memory, and 512 GB SSD storage, it's ideal for students and everyday entertainment."
83UMCTO1WWMY2,"IdeaPad 5a 2-in-1 (15"",  Gen 11)",4427.11,https://www.lenovo.com/my/en/p/laptops/ideapad/ideapad-2-in-1-series/lenovo-ideapad-5a-2-in-1-gen-11-15-inch-amd-laptop/83umcto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/ideapad/ideapad-2-in-1-series/len101i0141/lenovo-ideapad-slim-5a-2-in-1-gen-11-15-amd-pdp-gallery-1.5ea6d13005b24a5c.png,All Laptops,AMD Ryzen™ AI 5 430 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light, Glass",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The IdeaPad 5a 2-in-1 (15"", Gen 11) offers a stunning 15.3"" OLED touch display with vibrant colors and smooth visuals. Powered by an AMD Ryzen™ AI 5 processor, 16GB RAM, and 512GB SSD, it's perfect for students seeking performance and versatility."
83JTCTO1WWMY4,"Yoga 7i 2-in-1 (16"", Gen 10)",4471.43,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-10-16-inch-intel/83jtcto1wwmy4,https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0057/yoga-7i-2-in-1-gen-10-16-gallery-1.png,All Laptops,Intel® Core™ Ultra 5 226V Processor (LPE-cores up to 3.50 GHz P-cores up to 4.50 GHz / 16 GB MOP),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Memory on Package),1 TB SSD M.2 2242 PCIe Gen4 TLC,"16"" WUXGA (1920 x 1200), IPS, Glare, Touch, 45%NTSC, 300 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga 7i 2-in-1 (16"", Gen 10) offers a sleek design, vibrant touchscreen, and versatile 2-in-1 functionality. Users praise its value for creators and students, highlighting its performance, display, and flexibility for academic and creative tasks."
21V0CTO1WWMY2,ThinkBook 14 Gen 9,4664.71,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-9-14-inch-amd/21v0cto1wwmy2,https://p3-ofp.static.pub//fes/cms/2025/10/30/dlk41htqvwl5dflayp8q4hr2rfi3a1542517.png,All Laptops,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 14 Gen 9 is a sleek laptop designed for business professionals and SMBs. It features a powerful AMD Ryzen™ 7 processor, 16GB RAM, and 512GB SSD for seamless multitasking. With a 14"" WUXGA display, backlit keyboard, and fingerprint reader, it offers productivity and security in a lightweight Arctic Grey design."
83TDCTO1WWMY2,"Yoga 7a 2-in-1 (14"", Gen 11)",4687.37,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7a-2-in-1-gen-11-14-inch-amd/83tdcto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0067/lenovo-yoga-7a-2-in-1-gen-11-14-amd-pdp-gallery-1.98736643ff42c877.png,All Laptops,AMD Ryzen™ AI 5 435 Processor (2.00 GHz up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8000MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga 7a 2-in-1 (14"", Gen 11) features a stunning 14"" OLED touchscreen with vibrant visuals and HDR support. Powered by an AMD Ryzen™ AI processor, it offers 16GB memory, 512GB SSD storage, and Wi-Fi 7 for seamless multitasking and connectivity."
21SJCTO1WWMY3,ThinkBook 14 Gen 8,4729.24,https://www.lenovo.com/my/en/p/laptops/thinkbook/thinkbook-series/lenovo-thinkbook-14-gen-8-14-inch-intel/21sjcto1wwmy3,https://p3-ofp.static.pub//fes/cms/2025/01/02/gv0z4hwwns73ikbsmf6f1frud6xatv153611.png,All Laptops,Intel® Core™ Ultra 5 225H Processor (E-cores up to 4.30 GHz P-cores up to 4.90 GHz),Integrated Intel® Arc™ Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),256 GB SSD M.2 2242 PCIe Gen4 TLC,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 300 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Courier or Carry-in | The ThinkBook 14 Gen 8 offers a powerful Intel® Core™ Ultra 5 processor and 16GB DDR5 memory for seamless multitasking. With a 14"" WUXGA anti-glare display, integrated Intel® Arc™ Graphics, and Wi-Fi 6, it's perfect for business professionals on the go."
83QMCTO1WWMY2,"Yoga Slim 7i Aura Edition (14″, Gen 11)",4742.12,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7i-gen-11-aura-edition-14-inch-intel/83qmcto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0069/yoga-slim-7i-aura-gallery-1.bb5cede57cec7917.png,All Laptops,Intel® Core™ Ultra 5 322 Processor (LPE-cores up to 3.30 GHz P-cores up to 4.40 GHz),Integrated Graphics,16 GB LPDDR5X-7467MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Non-Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga Slim 7i Aura Edition offers a stunning 14"" OLED display with vibrant colors and exceptional clarity. Powered by an Intel® Core™ Ultra 5 processor, it includes 16GB memory, 512GB SSD storage, and Wi-Fi 7 for seamless performance, perfect for creators."
83TECTO1WWMY2,"Yoga 7i 2-in-1 Aura Edition (16"", Gen 11)",4776.23,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-2-in-1-series/lenovo-yoga-7i-2-in-1-gen-11-aura-edition-16-inch-intel/83tecto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-2-in-1-series/len101y0072/lenovo-yoga-7i-2-in-1-gen-11-aura-edition-16-intel-gallery-1.597a9136f2bd017d.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-7467MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"16"" WUXGA (1920 x 1200), OLED, Glare, Touch, 100%DCI-P3, 300 nits, 60Hz, Glass",,,"OS: Windows 11 Pro 64 | Warranty: 1 Year Carry-in | The Yoga 7i 2-in-1 Aura Edition offers a stunning 16"" OLED touchscreen display with vibrant colors and sharp visuals. Powered by an Intel® Core™ Ultra 5 processor, 16GB memory, and 512GB SSD, it's perfect for creators seeking performance and flexibility."
