id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
"B2B,EP2-60279","Microsoft Surface Laptop 8th Edition (EP2-60279) Black 15"" 120Hz/Snapdragon X2 Elite/32GB/1TB/W11H",12199.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-60279-black-15-120hz-snapdragon-x2-elite-32gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-60279_Surface_Laptop_8_15_-Elite-Black_1TB_32GB_Shopify_572cc1f2-7b08-4f82-9cd7-7b5a5c3fa9b9.jpg?v=1784774256,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,32GB,1TB SSD,"15"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-60876","Microsoft Surface Laptop 8th Edition (EP2-60876) Platinum 15"" 120Hz/Snapdragon X2 Plus/16GB/512GB/W11H",7799.00,https://www.allithypermarket.com.my/products/microsoft-surface-laptop-8-edition-ep2-60876-platinum-15-120hz-snapdragon-x2-plus-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-60876_Surface_Laptop_8_15_-Plus-Platinum_512GB_Shopify_Website_96527070-026f-4a8f-9a81-034f53c5aef6.jpg?v=1784773884,ALL IT - Microsoft,Snapdragon X2 Plus,Qualcomm Adreno Graphics,16GB,512GB SSD,"15"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
196388501007,"Microsoft Surface Pro 12"" | Copilot+ PC | 12"" LCD Touchscreen | Snapdragon® X Plus | 16GB Memory | 256GB/512GB SSD",4999.00,https://www.allithypermarket.com.my/products/pre-order-microsoft-surface-pro-12-copilot-pc-12-lcd-touchscreen-snapdragon-x-plus-16gb-memory-256gb-512gb-ssd,https://cdn.shopify.com/s/files/1/1974/9033/files/Surace_pro_12_V5_Shopify.jpg?v=1777863278,ALL IT - Microsoft,[Processor],[Graphics],[Memory and storage],16GB + 256 / 512 GB SSD,12-inch PixelSense™ LCD display2,,[Battery life],TECH SPECS: [Processor] | RESOLUTION: 2196 x 1464 (220 PPI) | ASPECT RATIO: 3:2 | CONTRAST RATIO: 1200:1 | REFRESH RATE: up to 90 Hz (60 Hz default) | COLOUR PROFILE: sRGB and Enhanced | TOUCH: 10-point multi-touch | LENGTH: 274 mm | WIDTH: 190 mm | HEIGHT: 7.8 mm | WEIGHT: 686 g
"B2B,EP2-65136","Microsoft Surface Pro 12th Edition (EP2-65136) eTablet Platinum 13"" OLED 120Hz/Snapdragon X2 Elite/16GB/512GB/W11H",7899.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-65136-etablet-platinum-13-oled-120hz-snapdragon-x2-elite-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-65136_Surface_Pro_13-Elite-Platinum_512GB_Shopify_Website_4d34892d-0000-40e0-a9f5-bc16efd78b78.jpg?v=1784773188,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,512GB SSD,"13"" OLED PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-65146","Microsoft Surface Pro 12th Edition (EP2-65146) eTablet Black 13"" OLED 120Hz/Snapdragon X2 Elite/16GB/512GB/W11H",7899.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-65146-etablet-black-13-oled-120hz-snapdragon-x2-elite-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-65146_Surface_Pro_13-Elite-Black_512GB_Shopify_Website_1e9aaaba-8be0-403a-b8cd-2b8654547805.jpg?v=1784773267,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,512GB SSD,"13"" OLED PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-65229","Microsoft Surface Pro 12th Edition (EP2-65229) eTablet Platinum 13"" OLED 120Hz/Snapdragon X2 Elite/32GB/1TB/W11H",11799.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-65229-etablet-platinum-13-oled-120hz-snapdragon-x2-elite-32gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-65229_Surface_Pro_13-Elite-Platinum_1TB_Shopify_Website_e5c13029-1a5d-46df-9e6b-1f9390970ec7.jpg?v=1784773386,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,32GB,1TB SSD,"13"" OLED PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-73229","Microsoft Surface Pro 12th Edition (EP2-73229) eTablet Platinum 13"" 120Hz/Snapdragon X2 Plus/16GB/256GB/W11H",6999.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-73229-etablet-platinum-13-120hz-snapdragon-x2-plus-16gb-256gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/Surface_Pro_13-Plus-Platinum_Shopify_Website_fc29aedb-25bb-4ba3-a268-e545150ffe20.jpg?v=1784772658,ALL IT - Microsoft,Snapdragon® X Plus,Qualcomm® Adreno™ Graphics,16GB LPDDR5x,256GB SSD,"13"" PixelSense™ Flow Touchscreen (2880 × 1920), Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-73254","Microsoft Surface Pro 12th Edition (EP2-73254) eTablet Platinum 13"" 120Hz/Snapdragon X2 Plus/16GB/512GB/W11H",7399.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-73254-etablet-platinum-13-120hz-snapdragon-x2-plus-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/Surface_Pro_13-Plus-Platinum_512GB_Shopify_Website_d3149c43-44ef-422d-bf7d-f509c3912e9a.jpg?v=1784772959,ALL IT - Microsoft,Snapdragon X2 Plus,Qualcomm Adreno Graphics,16GB,512GB SSD,"13"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-73280","Microsoft Surface Pro 12th Edition (EP2-73280) eTablet Black 13"" 120Hz/Snapdragon X2 Plus/16GB/512GB/W11H",7399.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-73280-etablet-black-13-120hz-snapdragon-x2-plus-16gb-512gb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-73280_Surface_Pro_13-Plus-Black_512GB_Shopify_Website_bc22eca9-5ac2-4ccb-b7ef-76abf44e3bd1.jpg?v=1784772922,ALL IT - Microsoft,Snapdragon X2 Plus,Qualcomm Adreno Graphics,16GB,512GB SSD,"13"" PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
"B2B,EP2-65028","Microsoft Surface Pro 13 (EP2-65028) eTablet Black 13"" OLED 120Hz/Snapdragon X2 Elite/16GB/1TB/W11H",9199.00,https://www.allithypermarket.com.my/products/microsoft-surface-pro-13-ep2-65028-etablet-black-13-oled-120hz-snapdragon-x2-elite-16gb-1tb-w11h,https://cdn.shopify.com/s/files/1/1974/9033/files/EP2-65028_Surface_Pro_13-Elite-Black_1TB_Shopify_Website.jpg?v=1784773331,ALL IT - Microsoft,Snapdragon X2 Elite,Qualcomm Adreno Graphics,16GB,1TB SSD,"13"" OLED PixelSense™ Flow Touchscreen, Up to 120Hz",JBL Live 780NC Wireless On-Ear Headphones,,OPERATING SYSTEM: Windows 11 Home
